Time	Message
0.01695752	Game running - Waiting player starts
3.344042	Game running - Waiting player chooses
5.794502	Game running - Right choose
7.204126	Game running - Turn ended
9.128965	Game running - New turn
9.150457	Game running - Waiting player starts
11.46792	Game running - Waiting player chooses
13.83825	Game running - Right choose
14.9538	Game running - Turn ended
16.50245	Game running - New turn
16.52041	Game running - Waiting player starts
18.48056	Game running - Waiting player chooses
20.80662	Game running - Right choose
21.93307	Game running - Turn ended
23.44762	Game running - New turn
23.47081	Game running - Waiting player starts
25.09325	Game running - Waiting player chooses
27.29412	Game running - Right choose
28.40988	Game running - Turn ended
29.92684	Game running - New turn
29.95184	Game running - Waiting player starts
31.46569	Game running - Waiting player chooses
34.17868	Game running - Right choose
35.31566	Game running - Turn ended
36.85485	Game running - New turn
36.8839	Game running - Waiting player starts
39.96204	Game running - Waiting player chooses
42.07364	Game running - Right choose
43.20067	Game running - Turn ended
44.73106	Game running - New turn
44.74763	Game running - Waiting player starts
46.71762	Game running - Waiting player chooses
48.79026	Game running - Right choose
49.92838	Game running - Turn ended
51.44578	Game running - New turn
51.46268	Game running - Waiting player starts
53.72474	Game running - Waiting player chooses
56.77586	Game running - Right choose
57.93301	Game running - Turn ended
59.48828	Game running - New turn
59.51579	Game running - Waiting player starts
61.19347	Game running - Waiting player chooses
63.22005	Game running - Right choose
64.36414	Game running - Turn ended
65.92895	Game running - New turn
65.95121	Game running - Waiting player starts
69.41391	Game running - Waiting player chooses
73.47523	Game running - Right choose
74.67148	Game running - Turn ended
