	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	8.32075	CountSuits	2.305192	3	0	8.32075	0	0	1	1	1	1	3	1	1	0	1	15	1.630845	0	1.458843	189.0761	84	149.2872	96.45997
1	17.33121	CountSuits	1.805192	3	1	9.010455	15	0	9	0	0	9	0	0	1	1	1	35	0.6961316	0	2.702929	189.0761	-138	162.5072	-137.3986
2	27.03551	CountSuits	1.305192	3	1	9.704304	25	0	5	2	0	5	2	0	1	1	1	36	0.9693013	0	2.252115	189.0761	138	149.1844	141.1945
3	36.04879	CountSuits	1.454013	3	1	9.013277	28	0	0	0	0	0	0	0	1	1	1	37	0.8638135	0	1.966686	189.0761	102	170.9615	93.08694
4	43.61829	CountSuits	1.651821	3	1	7.569508	30	0	9	3	1	9	3	1	1	1	1	38	0.8189809	0	1.29901	189.0761	0	154.4883	-18.36939
5	51.74541	CountSuits	1.825633	3	1	8.127113	32	0	3	1	1	3	1	1	1	1	1	37	1.477622	0	1.96927	189.0761	-156	191.8006	-160.0848
6	60.91448	CountSuits	1.899385	3	1	9.169071	33	0	2	3	1	2	3	1	1	1	1	37	2.43851	0	1.97123	189.0761	12	169.7852	2.634793
