Time	Message
0.01656395	Game running - Waiting player starts
1.034839	Game running - Waiting player chooses
2.250479	Game running - Right choose
3.255284	Game running - Turn ended
4.153029	Game running - New turn
4.169343	Game running - Waiting player starts
5.21241	Game running - Waiting player chooses
6.557967	Game running - Right choose
7.580332	Game running - Turn ended
8.492059	Game running - New turn
8.508625	Game running - Waiting player starts
9.621161	Game running - Waiting player chooses
10.89621	Game running - Right choose
11.90986	Game running - Turn ended
12.81029	Game running - New turn
12.82685	Game running - Waiting player starts
14.24646	Game running - Waiting player chooses
15.58982	Game running - Right choose
16.61695	Game running - Turn ended
17.53186	Game running - New turn
17.54784	Game running - Waiting player starts
18.79861	Game running - Waiting player chooses
20.4426	Game running - Right choose
21.48394	Game running - Turn ended
22.41232	Game running - New turn
22.42871	Game running - Waiting player starts
23.68977	Game running - Waiting player chooses
25.81557	Game running - Right choose
26.87045	Game running - Turn ended
27.82021	Game running - New turn
27.83702	Game running - Waiting player starts
29.03128	Game running - Waiting player chooses
30.25887	Game running - Right choose
31.31971	Game running - Turn ended
32.25606	Game running - New turn
32.27166	Game running - Waiting player starts
33.4826	Game running - Waiting player chooses
34.42691	Game running - Right choose
35.47062	Game running - Turn ended
36.3882	Game running - New turn
36.40491	Game running - Waiting player starts
37.43542	Game running - Waiting player chooses
38.71523	Game running - Right choose
39.75893	Game running - Turn ended
40.6755	Game running - New turn
40.69207	Game running - Waiting player starts
41.8061	Game running - Waiting player chooses
43.33436	Game running - Right choose
44.38177	Game running - Turn ended
45.3139	Game running - New turn
45.33046	Game running - Waiting player starts
46.31153	Game running - Waiting player chooses
47.65319	Game running - Right choose
48.68821	Game running - Turn ended
49.61662	Game running - New turn
49.63251	Game running - Waiting player starts
50.77934	Game running - Waiting player chooses
51.47669	Game running - Right choose
52.51016	Game running - Turn ended
53.41676	Game running - New turn
53.43333	Game running - Waiting player starts
54.45342	Game running - Waiting player chooses
55.91602	Game running - Right choose
56.94654	Game running - Turn ended
57.86189	Game running - New turn
57.87846	Game running - Waiting player starts
58.88578	Game running - Waiting player chooses
59.99203	Game running - Wrong choose
60.67586	Game running - Right choose
61.75682	Game running - Turn ended
