	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	4.553257	CountSuits	2.247559	6	1	4.553257	0	0	3	1	1	3	1	1	1	1	1	36	0.5642003	0	2.368189	189.0761	89.99999	229.4159	90.97809
1	11.60447	CountSuits	2.065905	6	1	7.051211	36	0	0	3	1	0	3	1	1	1	1	37	0.6140196	0	1.571678	189.0761	-168	165.4575	-179.9355
2	18.44184	CountSuits	2.265033	6	1	6.837373	36	0	2	1	1	2	1	1	1	1	1	37	0.5632595	0	1.644843	189.0761	108	160.003	105.3969
3	25.49109	CountSuits	2.319215	6	1	7.049244	36	0	5	2	0	5	2	0	1	1	1	36	0.5469221	0	2.019859	189.0761	-108	142.2559	-102.9597
4	34.50721	CountSuits	2.299429	6	1	9.016125	36	0	2	3	1	2	3	1	1	1	1	35	1.381786	0	2.931737	189.0761	-162	178.0248	-164.9428
5	43.14267	CountSuits	2.196369	6	1	8.635464	36	0	9	1	1	9	1	1	1	1	1	34	0.5798346	0	3.224615	189.0761	-156	188.7395	-168.4074
6	51.59651	CountSuits	2.103257	6	1	8.453838	35	0	7	3	1	7	3	1	1	1	1	34	0.5970988	0	3.407413	189.0761	120	197.1146	118.6725
7	59.0048	CountSuits	2.02369	6	1	7.408291	35	0.100017	8	2	0	8	2	0	1	1	1	36	0.6330718	0	2.031398	189.0761	174	206.668	160.4518
