Time	Message
0.01697728	Jogo executando - Esperando jogador ler
0.03312992	Jogo executando - Esperando jogador iniciar
2.003505	Jogo executando - Esperando jogador escolher
4.188172	Jogo executando - Escolha certa
5.288262	Jogo executando - Turno terminando
6.67438	Jogo executando - Novo turno
6.690945	Jogo executando - Esperando jogador ler
6.70751	Jogo executando - Esperando jogador iniciar
8.519002	Jogo executando - Esperando jogador escolher
10.90629	Jogo executando - Escolha certa
12.02245	Jogo executando - Turno terminando
13.43609	Jogo executando - Novo turno
13.45266	Jogo executando - Esperando jogador ler
13.47297	Jogo executando - Esperando jogador iniciar
15.3208	Jogo executando - Esperando jogador escolher
17.0434	Jogo executando - Escolha certa
18.12385	Jogo executando - Turno terminando
19.4836	Jogo executando - Novo turno
19.50017	Jogo executando - Esperando jogador ler
19.51673	Jogo executando - Esperando jogador iniciar
21.59353	Jogo executando - Esperando jogador escolher
23.5579	Jogo executando - Escolha certa
24.62116	Jogo executando - Turno terminando
25.97963	Jogo executando - Novo turno
25.9962	Jogo executando - Esperando jogador ler
26.0168	Jogo executando - Esperando jogador iniciar
28.092	Jogo executando - Esperando jogador escolher
30.73194	Jogo executando - Escolha certa
31.82767	Jogo executando - Turno terminando
33.26697	Jogo executando - Novo turno
33.28353	Jogo executando - Esperando jogador ler
33.30322	Jogo executando - Esperando jogador iniciar
34.81547	Jogo executando - Esperando jogador escolher
36.90255	Jogo executando - Escolha certa
37.99619	Jogo executando - Turno terminando
39.37548	Jogo executando - Novo turno
39.39205	Jogo executando - Esperando jogador ler
39.40888	Jogo executando - Esperando jogador iniciar
41.53364	Jogo executando - Esperando jogador escolher
43.98671	Jogo executando - Escolha certa
45.08411	Jogo executando - Turno terminando
46.48149	Jogo executando - Novo turno
46.49805	Jogo executando - Esperando jogador ler
46.51462	Jogo executando - Esperando jogador iniciar
48.12513	Jogo executando - Esperando jogador escolher
51.24474	Jogo executando - Escolha certa
52.37851	Jogo executando - Turno terminando
53.80602	Jogo executando - Novo turno
53.82257	Jogo executando - Esperando jogador ler
53.83926	Jogo executando - Esperando jogador iniciar
55.59425	Jogo executando - Esperando jogador escolher
57.70045	Jogo executando - Escolha certa
58.82698	Jogo executando - Turno terminando
