Time	Message
0	Jogo executando - Novo turno
0	Jogo executando - Esperando jogador iniciar
0	Jogo executando - Novo turno
0	Jogo executando - Esperando jogador iniciar
0.406915	Jogo executando - Esperando jogador escolher
1.482306	Jogo executando - Escolha certa
2.480922	Jogo executando - Turno terminando
3.819323	Jogo executando - Novo turno
3.866405	Jogo executando - Esperando jogador iniciar
5.504802	Jogo executando - Esperando jogador escolher
6.418554	Jogo executando - Escolha certa
7.494992	Jogo executando - Turno terminando
8.823255	Jogo executando - Novo turno
8.870967	Jogo executando - Esperando jogador iniciar
9.926426	Jogo executando - Esperando jogador escolher
10.73994	Jogo executando - Escolha certa
11.74207	Jogo executando - Turno terminando
13.05596	Jogo executando - Novo turno
13.10662	Jogo executando - Esperando jogador iniciar
14.68252	Jogo executando - Esperando jogador escolher
15.52097	Jogo executando - Escolha certa
16.50431	Jogo executando - Turno terminando
17.81031	Jogo executando - Novo turno
17.86302	Jogo executando - Esperando jogador iniciar
18.83069	Jogo executando - Esperando jogador escolher
20.10403	Jogo executando - Escolha certa
21.12047	Jogo executando - Turno terminando
22.44828	Jogo executando - Novo turno
22.50478	Jogo executando - Esperando jogador iniciar
24.02729	Jogo executando - Esperando jogador escolher
25.73068	Jogo executando - Escolha certa
26.76453	Jogo executando - Turno terminando
28.11784	Jogo executando - Novo turno
28.17414	Jogo executando - Esperando jogador iniciar
29.44788	Jogo executando - Esperando jogador escolher
30.28227	Jogo executando - Escolha certa
31.30355	Jogo executando - Turno terminando
32.65138	Jogo executando - Novo turno
32.73196	Jogo executando - Esperando jogador iniciar
34.29165	Jogo executando - Esperando jogador escolher
35.63432	Jogo executando - Escolha certa
36.67528	Jogo executando - Turno terminando
38.05164	Jogo executando - Novo turno
38.1126	Jogo executando - Esperando jogador iniciar
39.46819	Jogo executando - Esperando jogador escolher
40.79645	Jogo executando - Escolha certa
41.84795	Jogo executando - Turno terminando
43.2111	Jogo executando - Novo turno
43.27577	Jogo executando - Esperando jogador iniciar
44.78094	Jogo executando - Esperando jogador escolher
45.81593	Jogo executando - Escolha certa
46.88188	Jogo executando - Turno terminando
48.2588	Jogo executando - Novo turno
48.32365	Jogo executando - Esperando jogador iniciar
49.74935	Jogo executando - Esperando jogador escolher
50.73093	Jogo executando - Escolha certa
51.78677	Jogo executando - Turno terminando
53.15551	Jogo executando - Novo turno
53.22212	Jogo executando - Esperando jogador iniciar
54.16509	Jogo executando - Esperando jogador escolher
55.4767	Jogo executando - Escolha certa
56.58128	Jogo executando - Turno terminando
57.97307	Jogo executando - Novo turno
58.04304	Jogo executando - Esperando jogador iniciar
59.04087	Jogo executando - Esperando jogador escolher
59.92149	Jogo executando - Escolha certa
