Time	Message
0.01650318	Jogo executando - Esperando jogador ler
0.04188008	Jogo executando - Esperando jogador iniciar
2.153335	Jogo executando - Esperando jogador escolher
5.547013	Jogo executando - Escolha certa
6.985456	Jogo executando - Turno terminando
8.817236	Jogo executando - Novo turno
8.833885	Jogo executando - Esperando jogador ler
8.855032	Jogo executando - Esperando jogador iniciar
11.65591	Jogo executando - Esperando jogador escolher
14.24628	Jogo executando - Escolha certa
15.5279	Jogo executando - Turno terminando
17.14643	Jogo executando - Novo turno
17.16316	Jogo executando - Esperando jogador ler
17.18202	Jogo executando - Esperando jogador iniciar
19.66973	Jogo executando - Esperando jogador escolher
22.10098	Jogo executando - Escolha certa
23.33051	Jogo executando - Turno terminando
24.89446	Jogo executando - Novo turno
24.91103	Jogo executando - Esperando jogador ler
24.9276	Jogo executando - Esperando jogador iniciar
26.95819	Jogo executando - Esperando jogador escolher
29.23221	Jogo executando - Escolha certa
30.41834	Jogo executando - Turno terminando
31.9278	Jogo executando - Novo turno
31.94461	Jogo executando - Esperando jogador ler
31.96094	Jogo executando - Esperando jogador iniciar
34.28205	Jogo executando - Esperando jogador escolher
37.51297	Jogo executando - Escolha certa
38.7389	Jogo executando - Turno terminando
40.28627	Jogo executando - Novo turno
40.30284	Jogo executando - Esperando jogador ler
40.31941	Jogo executando - Esperando jogador iniciar
42.11946	Jogo executando - Esperando jogador escolher
45.78137	Jogo executando - Escolha certa
47.04779	Jogo executando - Turno terminando
48.66264	Jogo executando - Novo turno
48.6796	Jogo executando - Esperando jogador ler
48.69612	Jogo executando - Esperando jogador iniciar
52.58562	Jogo executando - Esperando jogador escolher
58.31177	Jogo executando - Escolha certa
59.71031	Jogo executando - Turno terminando
