Time	Message
0.01687583	Jogo executando - Esperando jogador ler
0.03313426	Jogo executando - Esperando jogador iniciar
1.818143	Jogo executando - Esperando jogador escolher
3.643414	Jogo executando - Escolha certa
4.653669	Jogo executando - Turno terminando
5.749522	Jogo executando - Novo turno
5.765737	Jogo executando - Esperando jogador ler
5.782304	Jogo executando - Esperando jogador iniciar
7.37983	Jogo executando - Esperando jogador escolher
9.401172	Jogo executando - Escolha certa
10.44465	Jogo executando - Turno terminando
11.57348	Jogo executando - Novo turno
11.58969	Jogo executando - Esperando jogador ler
11.60758	Jogo executando - Esperando jogador iniciar
13.23593	Jogo executando - Esperando jogador escolher
17.52519	Jogo executando - Escolha certa
18.75534	Jogo executando - Turno terminando
20.08805	Jogo executando - Novo turno
20.10468	Jogo executando - Esperando jogador ler
20.12119	Jogo executando - Esperando jogador iniciar
22.61677	Jogo executando - Esperando jogador escolher
25.89462	Jogo executando - Escolha certa
27.15387	Jogo executando - Turno terminando
28.51644	Jogo executando - Novo turno
28.53264	Jogo executando - Esperando jogador ler
28.5518	Jogo executando - Esperando jogador iniciar
30.65526	Jogo executando - Esperando jogador escolher
33.48628	Jogo executando - Escolha certa
34.73634	Jogo executando - Turno terminando
36.10177	Jogo executando - Novo turno
36.11865	Jogo executando - Esperando jogador ler
36.13491	Jogo executando - Esperando jogador iniciar
40.35609	Jogo executando - Esperando jogador escolher
42.63699	Jogo executando - Escolha certa
43.86286	Jogo executando - Turno terminando
45.19386	Jogo executando - Novo turno
45.21043	Jogo executando - Esperando jogador ler
45.227	Jogo executando - Esperando jogador iniciar
47.15158	Jogo executando - Esperando jogador escolher
49.59162	Jogo executando - Escolha certa
50.79876	Jogo executando - Turno terminando
52.11676	Jogo executando - Novo turno
52.13333	Jogo executando - Esperando jogador ler
52.15121	Jogo executando - Esperando jogador iniciar
53.8099	Jogo executando - Esperando jogador escolher
55.51705	Jogo executando - Escolha certa
56.69294	Jogo executando - Turno terminando
57.96746	Jogo executando - Novo turno
57.98403	Jogo executando - Esperando jogador ler
58.00362	Jogo executando - Esperando jogador iniciar
60.06479	Jogo executando - Esperando jogador escolher
62.48989	Jogo executando - Escolha certa
63.67536	Jogo executando - Turno terminando
