Time	Message
0.01662042	Jogo executando - Esperando jogador ler
0.04529788	Jogo executando - Esperando jogador iniciar
3.045419	Jogo executando - Esperando jogador escolher
4.677228	Jogo executando - Escolha certa
5.660956	Jogo executando - Turno terminando
6.721736	Jogo executando - Novo turno
6.7383	Jogo executando - Esperando jogador ler
6.755336	Jogo executando - Esperando jogador iniciar
9.257606	Jogo executando - Esperando jogador escolher
10.75186	Jogo executando - Escolha certa
11.72433	Jogo executando - Turno terminando
12.77957	Jogo executando - Novo turno
12.79613	Jogo executando - Esperando jogador ler
12.81735	Jogo executando - Esperando jogador iniciar
15.39499	Jogo executando - Esperando jogador escolher
18.5101	Jogo executando - Escolha certa
19.59332	Jogo executando - Turno terminando
20.75081	Jogo executando - Novo turno
20.76739	Jogo executando - Esperando jogador ler
20.78395	Jogo executando - Esperando jogador iniciar
23.43296	Jogo executando - Esperando jogador escolher
25.30719	Jogo executando - Escolha certa
26.37558	Jogo executando - Turno terminando
27.53526	Jogo executando - Novo turno
27.55182	Jogo executando - Esperando jogador ler
27.56898	Jogo executando - Esperando jogador iniciar
30.20519	Jogo executando - Esperando jogador escolher
31.68575	Jogo executando - Escolha certa
32.72872	Jogo executando - Turno terminando
33.86156	Jogo executando - Novo turno
33.92335	Jogo executando - Esperando jogador ler
33.95945	Jogo executando - Esperando jogador iniciar
36.82089	Jogo executando - Esperando jogador escolher
39.09013	Jogo executando - Escolha certa
40.14076	Jogo executando - Turno terminando
41.27498	Jogo executando - Novo turno
41.29155	Jogo executando - Esperando jogador ler
41.30811	Jogo executando - Esperando jogador iniciar
44.20506	Jogo executando - Esperando jogador escolher
45.63336	Jogo executando - Escolha certa
46.67302	Jogo executando - Turno terminando
47.79361	Jogo executando - Novo turno
47.81018	Jogo executando - Esperando jogador ler
47.83022	Jogo executando - Esperando jogador iniciar
50.58867	Jogo executando - Esperando jogador escolher
52.96717	Jogo executando - Escolha certa
54.01501	Jogo executando - Turno terminando
55.15551	Jogo executando - Novo turno
55.1724	Jogo executando - Esperando jogador ler
55.18885	Jogo executando - Esperando jogador iniciar
58.31368	Jogo executando - Esperando jogador escolher
59.71327	Jogo executando - Escolha certa
60.75713	Jogo executando - Turno terminando
