	Game							Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	4.035441	Memory	2.703471	6	1	4.035441	0	9	1	1	9	1	1	1	1	1	39	0.1996229	0.01656632	0.9022328	171.8874	-18	132.8358	-15.46354
1	9.256182	Memory	2.798884	6	1	5.220741	39	0	2	0	0	2	0	1	1	1	38	0.09646094	0.1750568	1.287539	171.8873	-18	172.6223	-32.65151
2	15.49668	Memory	2.702557	6	1	6.240501	38	3	0	0	3	0	0	1	1	1	38	0.2650737	0.5274055	1.317246	171.8874	-96	129.3432	-107.9572
3	19.89532	Memory	2.665497	6	1	4.398632	38	4	2	0	4	2	0	1	1	1	39	0	0	0.6260988	171.8873	48.00001	189.1113	43.36984
4	25.90545	Memory	2.733361	6	1	6.01013	38	3	3	1	3	3	1	1	1	1	37	0.4723482	0.2286046	1.585676	171.8874	-53.99998	142.7936	-62.634
5	32.01222	Memory	2.678121	6	1	6.106777	38	5	3	1	5	3	1	1	1	1	38	0	0.7700571	1.486231	171.8873	-65.99999	180.4289	-57.65021
6	37.02093	Memory	2.649581	6	1	5.008705	38	9	2	0	9	2	0	1	1	1	39	0	0.3352984	0.7571258	171.8873	-12	170.8202	-18.35147
7	43.24707	Memory	2.681275	6	0	6.226139	38	1	3	1	1	1	1	1	0	1	15	0.4191228	0.3906392	1.524536	171.8873	-23.99999	191.5565	-21.78684
