	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	6.223865	Basic	1.853253	6	1	6.223865	0	0	1	1	1	1	1	1	1	1	1	36	1.575167	0	2.297153	189.0761	0	181.2548	-4.59609
1	13.22807	Basic	2.101424	6	1	7.004203	36	0	8	1	1	8	1	1	1	1	1	38	1.133968	0	1.186203	189.0761	-168	199.4991	-165.4847
2	19.19095	Basic	2.379161	6	1	5.962884	37	0	8	0	0	8	0	0	1	1	1	38	0.5301343	0	1.497945	189.0761	174	203.8347	171.9046
3	26.32734	Basic	2.419783	6	1	7.136393	37	0	3	0	0	3	0	0	1	1	1	36	0.5317011	0	2.321256	189.0761	-65.99999	182.2548	-68.37402
4	36.58317	Basic	2.33718	6	1	10.25582	37	0	4	2	0	4	2	0	1	1	1	37	4.037855	0	1.664067	189.0761	-12	183.4754	-22.25407
5	42.45741	Basic	2.353338	6	1	5.874241	37	0	0	1	1	0	1	1	1	1	1	38	0.546763	0	1.334559	189.0761	89.99999	169.9301	96.03381
6	51.75909	Basic	2.391568	6	1	9.301685	37	0	0	0	0	0	0	0	1	1	1	36	2.882106	0	2.085972	189.0761	72.00002	184.2334	68.49516
7	59.71876	Basic	2.365203	6	1	7.959667	37	1.887176	0	2	0	0	2	0	1	1	1	35	1.060319	0	2.719048	189.0761	114	138.6565	122.9554
