	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	5.394454	Memory	2.542021	6	1	5.394454	0	0	0	2	0	0	2	0	1	1	1	37	1.171014	0.4963368	1.665654	189.0761	-30.00001	170.6365	-25.95139
1	13.79448	Memory	2.417173	6	1	8.400023	37	0.3313563	8	3	1	8	3	1	1	1	1	35	0.5201008	0.5228203	2.510472	189.0761	-90	156.7446	-90.94598
2	21.69123	Memory	2.205968	6	1	7.896749	36	0	1	3	1	1	3	1	1	1	1	38	0.6086407	0.5795017	1.291681	189.0761	72.00002	152.4375	80.21167
3	29.84725	Memory	2.338699	6	1	8.156021	36	0	7	3	1	7	3	1	1	1	1	36	0.5495768	0.5467002	2.052391	189.0761	-90	154.9762	-91.34807
4	36.61548	Memory	2.309975	6	1	6.768232	36	0	0	0	0	0	0	0	1	1	1	39	0.546581	0.5563236	0.80199	189.0761	89.99999	144.3489	95.15327
5	44.14864	Memory	2.417781	6	1	7.533157	37	0	1	2	0	1	2	0	1	1	1	37	0.5306404	0.5303605	1.600634	189.0761	-168	187.4358	-173.6361
6	51.17163	Memory	2.423098	6	1	7.022991	37	0	8	0	0	8	0	0	1	1	1	38	0.5191293	0.5219021	1.089596	189.0761	-168	211.1515	175.6015
7	57.8544	Memory	2.463399	6	1	6.682774	37	0	6	1	1	6	1	1	1	1	1	39	0.5272174	0.5194992	0.9604009	189.0761	150	223.0364	155.6468
