	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	4.526921	CountSuits	2.253007	8	1	4.526921	0	0.298605	8	0	0	8	0	0	1	1	1	36	0.5648405	0	2.329113	189.0761	135	143.2881	128.7159
1	11.73073	CountSuits	2.085443	8	1	7.203813	36	0	9	1	1	9	1	1	1	1	1	37	0.6130663	0	1.81376	189.0761	-162	148.1172	-177.353
2	19.23135	CountSuits	2.214282	8	1	7.500612	36	0	3	3	1	3	3	1	1	1	1	37	0.5798333	0	1.670581	189.0761	-180	194.1023	177.865
3	26.48543	CountSuits	2.281091	8	1	7.254084	36	0	4	3	1	4	3	1	1	1	1	37	0.5629334	0	1.850008	189.0761	-126	133.644	-127.1544
4	34.75884	CountSuits	2.292067	8	1	8.273409	36	0	5	0	0	5	0	0	1	1	1	35	0.5617913	0	2.67851	189.0761	162	187.0959	154.5622
5	42.65597	CountSuits	2.215803	8	1	7.897133	36	0	4	2	0	4	2	0	1	1	1	36	0.5685768	0	2.17273	189.0761	-162	162.3735	-167.1891
6	50.53986	CountSuits	2.207108	8	1	7.883892	36	0	3	1	1	3	1	1	1	1	1	35	0.5830355	0	2.815158	189.0761	90	201.3653	94.59052
7	58.61198	CountSuits	2.15501	8	1	8.072121	36	0	3	0	0	3	0	0	1	1	1	37	1.265513	0	1.661785	189.0761	-71.99999	194.005	-69.40806
