Time	Message
0.01656673	Jogo executando - Esperando jogador ler
0.04301974	Jogo executando - Esperando jogador iniciar
1.660125	Jogo executando - Esperando jogador escolher
4.526921	Jogo executando - Escolha certa
5.786628	Jogo executando - Turno terminando
7.56023	Jogo executando - Novo turno
7.577335	Jogo executando - Esperando jogador ler
7.593902	Jogo executando - Esperando jogador iniciar
9.334159	Jogo executando - Esperando jogador escolher
11.73073	Jogo executando - Escolha certa
12.93024	Jogo executando - Turno terminando
13.41232	Big Time Step
13.41232	Jogo executando - Turno terminando
14.54875	Jogo executando - Novo turno
14.56532	Jogo executando - Esperando jogador ler
14.58188	Jogo executando - Esperando jogador iniciar
17.01281	Jogo executando - Esperando jogador escolher
18.6571	Big Time Step
18.6571	Jogo executando - Esperando jogador escolher
19.23135	Jogo executando - Escolha certa
20.39102	Jogo executando - Turno terminando
21.69704	Big Time Step
21.69704	Jogo executando - Turno terminando
21.95906	Jogo executando - Novo turno
21.97563	Jogo executando - Esperando jogador ler
21.99252	Jogo executando - Esperando jogador iniciar
24.10354	Jogo executando - Esperando jogador escolher
26.48543	Jogo executando - Escolha certa
27.10985	Big Time Step
27.10985	Jogo executando - Escolha certa
27.87886	Jogo executando - Turno terminando
29.44916	Jogo executando - Novo turno
29.46574	Jogo executando - Esperando jogador ler
29.63496	Jogo executando - Esperando jogador iniciar
31.55179	Jogo executando - Esperando jogador escolher
34.21138	Big Time Step
34.21138	Jogo executando - Esperando jogador escolher
34.75884	Jogo executando - Escolha certa
35.98351	Big Time Step
35.98351	Jogo executando - Escolha certa
36.08575	Jogo executando - Turno terminando
37.71557	Jogo executando - Novo turno
37.73214	Jogo executando - Esperando jogador ler
37.75225	Jogo executando - Esperando jogador iniciar
39.93546	Jogo executando - Esperando jogador escolher
42.65597	Jogo executando - Escolha certa
43.851	Jogo executando - Turno terminando
45.12056	Big Time Step
45.12056	Jogo executando - Turno terminando
45.48587	Jogo executando - Novo turno
45.50244	Jogo executando - Esperando jogador ler
45.52669	Jogo executando - Esperando jogador iniciar
46.75823	Big Time Step
46.75823	Jogo executando - Esperando jogador iniciar
47.17816	Jogo executando - Esperando jogador escolher
50.53986	Jogo executando - Escolha certa
51.94323	Big Time Step
51.94323	Jogo executando - Escolha certa
52.028	Jogo executando - Turno terminando
53.68862	Jogo executando - Novo turno
53.70508	Jogo executando - Esperando jogador ler
53.91665	Big Time Step
53.91665	Jogo executando - Esperando jogador iniciar
56.38671	Jogo executando - Esperando jogador escolher
57.53011	Big Time Step
57.53011	Jogo executando - Esperando jogador escolher
58.01996	Big Time Step
58.01996	Jogo executando - Esperando jogador escolher
58.61198	Jogo executando - Escolha certa
59.91897	Jogo executando - Turno terminando
