	Game							Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	0.1668936	CountSuits	2.245178	6	1	0.1668936	0	7	1	1	7	1	1	1	1	1	34	0.3377432	0	3.270442	171.8873	-18	134.4836	-12.73491
1	5.672457	CountSuits	1.745178	6	1	5.505564	34	1	2	0	1	2	0	1	1	1	38	0	0	1.023647	171.8873	1.001791E-05	164.4016	6.875458
2	11.68236	CountSuits	2.176478	6	1	6.009903	36	2	0	0	2	0	0	1	1	1	37	0.1591474	0	1.589101	171.8874	168	125.5073	177.9631
3	17.14364	CountSuits	2.269468	6	1	5.461278	36	2	1	1	2	1	1	1	1	1	37	0.0331354	0	1.617573	171.8874	168	189.5475	159.3326
4	23.97886	CountSuits	2.312405	6	1	6.835222	36	7	0	0	7	0	0	1	1	1	34	0	0	3.26695	171.8873	-150	141.6937	-148.3994
5	30.11956	CountSuits	2.173229	6	1	6.140701	36	5	1	1	5	1	1	1	1	1	36	0	0	2.154468	171.8873	114	175.3872	122.5961
6	35.50087	CountSuits	2.173151	6	1	5.381311	36	5	0	0	5	0	0	1	1	1	38	0.2150314	0	1.228164	171.8873	-71.99999	149.7382	-74.96508
7	41.20062	CountSuits	2.239261	6	1	5.699745	36	7	1	1	7	1	1	1	1	1	37	0	0	1.640931	171.8873	65.99999	158.5817	70.27604
