Time	Message
0.01772377	Jogo executando - Esperando jogador ler
0.04555684	Jogo executando - Esperando jogador iniciar
1.569906	Jogo executando - Esperando jogador escolher
4.113284	Jogo executando - Escolha certa
5.299234	Jogo executando - Turno terminando
6.91467	Jogo executando - Novo turno
6.931208	Jogo executando - Esperando jogador ler
6.95397	Jogo executando - Esperando jogador iniciar
9.348479	Jogo executando - Esperando jogador escolher
10.87284	Jogo executando - Escolha certa
11.94096	Jogo executando - Turno terminando
13.38631	Jogo executando - Novo turno
13.40287	Jogo executando - Esperando jogador ler
13.41944	Jogo executando - Esperando jogador iniciar
15.17787	Jogo executando - Esperando jogador escolher
17.62116	Jogo executando - Escolha certa
18.71076	Jogo executando - Turno terminando
20.19343	Jogo executando - Novo turno
20.21079	Jogo executando - Esperando jogador ler
20.2382	Jogo executando - Esperando jogador iniciar
22.25942	Jogo executando - Esperando jogador escolher
24.22493	Jogo executando - Escolha certa
25.31133	Jogo executando - Turno terminando
26.78735	Jogo executando - Novo turno
26.80391	Jogo executando - Esperando jogador ler
26.82048	Jogo executando - Esperando jogador iniciar
28.39782	Jogo executando - Esperando jogador escolher
31.46853	Jogo executando - Escolha certa
32.59756	Jogo executando - Turno terminando
34.12761	Jogo executando - Novo turno
34.14448	Jogo executando - Esperando jogador ler
34.16886	Jogo executando - Esperando jogador iniciar
35.7055	Jogo executando - Esperando jogador escolher
38.18496	Jogo executando - Escolha certa
39.31404	Jogo executando - Turno terminando
40.8624	Jogo executando - Novo turno
40.87897	Jogo executando - Esperando jogador ler
40.89561	Jogo executando - Esperando jogador iniciar
42.55695	Jogo executando - Esperando jogador escolher
44.43581	Jogo executando - Escolha certa
45.54826	Jogo executando - Turno terminando
47.07409	Jogo executando - Novo turno
47.09059	Jogo executando - Esperando jogador ler
47.14198	Jogo executando - Esperando jogador iniciar
48.8914	Jogo executando - Esperando jogador escolher
52.49578	Jogo executando - Escolha certa
53.63931	Jogo executando - Turno terminando
55.20399	Jogo executando - Novo turno
55.22056	Jogo executando - Esperando jogador ler
55.23712	Jogo executando - Esperando jogador iniciar
57.033	Jogo executando - Esperando jogador escolher
59.13984	Jogo executando - Escolha certa
60.2849	Jogo executando - Turno terminando
