Time	Message
0.01656516	Jogo executando - Esperando jogador ler
0.03551582	Jogo executando - Esperando jogador iniciar
3.830502	Jogo executando - Esperando jogador escolher
5.689834	Jogo executando - Escolha certa
6.886285	Jogo executando - Turno terminando
8.532134	Jogo executando - Novo turno
8.548701	Jogo executando - Esperando jogador ler
8.565268	Jogo executando - Esperando jogador iniciar
11.97891	Jogo executando - Esperando jogador escolher
14.23537	Jogo executando - Escolha certa
15.28195	Jogo executando - Turno terminando
16.70669	Jogo executando - Novo turno
16.72377	Jogo executando - Esperando jogador ler
16.74457	Jogo executando - Esperando jogador iniciar
19.49573	Jogo executando - Esperando jogador escolher
21.37966	Jogo executando - Escolha certa
22.4234	Jogo executando - Turno terminando
23.84873	Jogo executando - Novo turno
23.86529	Jogo executando - Esperando jogador ler
23.88192	Jogo executando - Esperando jogador iniciar
27.11452	Jogo executando - Esperando jogador escolher
29.05633	Jogo executando - Escolha certa
30.10143	Jogo executando - Turno terminando
31.60782	Jogo executando - Novo turno
31.62439	Jogo executando - Esperando jogador ler
31.64103	Jogo executando - Esperando jogador iniciar
36.34683	Jogo executando - Esperando jogador escolher
38.57299	Jogo executando - Escolha certa
39.62262	Jogo executando - Turno terminando
41.06339	Jogo executando - Novo turno
41.07995	Jogo executando - Esperando jogador ler
41.10237	Jogo executando - Esperando jogador iniciar
43.81934	Jogo executando - Esperando jogador escolher
46.11427	Jogo executando - Escolha certa
47.17489	Jogo executando - Turno terminando
48.6341	Jogo executando - Novo turno
48.6506	Jogo executando - Esperando jogador ler
48.67159	Jogo executando - Esperando jogador iniciar
51.69333	Jogo executando - Esperando jogador escolher
53.85317	Jogo executando - Escolha certa
54.97461	Jogo executando - Turno terminando
56.43394	Jogo executando - Novo turno
56.4505	Jogo executando - Esperando jogador ler
56.47072	Jogo executando - Esperando jogador iniciar
59.70579	Jogo executando - Esperando jogador escolher
61.88109	Jogo executando - Escolha certa
62.95135	Jogo executando - Turno terminando
