Time	Message
0	Jogo executando - Novo turno
0	Jogo executando - Esperando jogador iniciar
0.9161196	Jogo executando - Esperando jogador escolher
1.918832	Jogo executando - Escolha certa
2.955007	Jogo executando - Turno terminando
3.842615	Jogo executando - Novo turno
3.908196	Jogo executando - Esperando jogador iniciar
6.496311	Jogo executando - Esperando jogador escolher
7.592407	Jogo executando - Escolha certa
8.666885	Jogo executando - Turno terminando
9.578082	Jogo executando - Novo turno
9.644985	Jogo executando - Esperando jogador iniciar
11.58625	Jogo executando - Esperando jogador escolher
12.63145	Jogo executando - Escolha certa
13.701	Jogo executando - Turno terminando
14.61871	Jogo executando - Novo turno
14.68831	Jogo executando - Esperando jogador iniciar
16.74955	Jogo executando - Esperando jogador escolher
17.49832	Jogo executando - Escolha certa
18.56786	Jogo executando - Turno terminando
19.47186	Jogo executando - Novo turno
19.54258	Jogo executando - Esperando jogador iniciar
21.65315	Jogo executando - Esperando jogador escolher
22.35446	Jogo executando - Escolha certa
23.3943	Jogo executando - Turno terminando
24.28052	Jogo executando - Novo turno
24.35455	Jogo executando - Esperando jogador iniciar
26.66771	Jogo executando - Esperando jogador escolher
27.42488	Jogo executando - Escolha certa
28.49052	Jogo executando - Turno terminando
29.37639	Jogo executando - Novo turno
29.45304	Jogo executando - Esperando jogador iniciar
31.42388	Jogo executando - Esperando jogador escolher
32.16585	Jogo executando - Escolha certa
33.23719	Jogo executando - Turno terminando
34.14908	Jogo executando - Novo turno
34.2284	Jogo executando - Esperando jogador iniciar
36.3252	Jogo executando - Esperando jogador escolher
37.19618	Jogo executando - Escolha certa
38.24235	Jogo executando - Turno terminando
39.13677	Jogo executando - Novo turno
39.21651	Jogo executando - Esperando jogador iniciar
41.69688	Jogo executando - Esperando jogador escolher
42.55766	Jogo executando - Escolha certa
43.61985	Jogo executando - Turno terminando
44.50534	Jogo executando - Novo turno
44.59216	Jogo executando - Esperando jogador iniciar
46.90629	Jogo executando - Esperando jogador escolher
47.71396	Jogo executando - Escolha certa
48.76793	Jogo executando - Turno terminando
49.67509	Jogo executando - Novo turno
49.75768	Jogo executando - Esperando jogador iniciar
51.63335	Jogo executando - Esperando jogador escolher
52.49603	Jogo executando - Escolha certa
53.58262	Jogo executando - Turno terminando
54.47182	Jogo executando - Novo turno
54.55639	Jogo executando - Esperando jogador iniciar
56.68464	Jogo executando - Esperando jogador escolher
57.28889	Jogo executando - Escolha certa
58.36387	Jogo executando - Turno terminando
59.26941	Jogo executando - Novo turno
59.35676	Jogo executando - Esperando jogador iniciar
