Time	Message
0.01657226	Jogo executando - Esperando jogador ler
0.0353366	Jogo executando - Esperando jogador iniciar
2.128859	Jogo executando - Esperando jogador escolher
5.977182	Jogo executando - Escolha certa
7.488637	Jogo executando - Turno terminando
9.415787	Jogo executando - Novo turno
9.43212	Jogo executando - Esperando jogador ler
9.448691	Jogo executando - Esperando jogador iniciar
11.96364	Jogo executando - Esperando jogador escolher
13.88189	Jogo executando - Escolha certa
15.11209	Jogo executando - Turno terminando
16.67921	Jogo executando - Novo turno
16.69576	Jogo executando - Esperando jogador ler
16.71612	Jogo executando - Esperando jogador iniciar
18.41348	Jogo executando - Esperando jogador escolher
21.75604	Jogo executando - Escolha certa
23.04811	Jogo executando - Turno terminando
24.68966	Jogo executando - Novo turno
24.70622	Jogo executando - Esperando jogador ler
24.72681	Jogo executando - Esperando jogador iniciar
26.60998	Jogo executando - Esperando jogador escolher
29.02615	Jogo executando - Escolha certa
30.27676	Jogo executando - Turno terminando
31.85771	Jogo executando - Novo turno
31.87428	Jogo executando - Esperando jogador ler
31.89084	Jogo executando - Esperando jogador iniciar
33.83159	Jogo executando - Esperando jogador escolher
35.29078	Jogo executando - Escolha certa
36.45681	Jogo executando - Turno terminando
37.94893	Jogo executando - Novo turno
37.96546	Jogo executando - Esperando jogador ler
37.98647	Jogo executando - Esperando jogador iniciar
40.14661	Jogo executando - Esperando jogador escolher
42.40253	Jogo executando - Escolha certa
43.56178	Jogo executando - Turno terminando
45.02681	Jogo executando - Novo turno
45.04305	Jogo executando - Esperando jogador ler
45.05962	Jogo executando - Esperando jogador iniciar
47.20095	Jogo executando - Esperando jogador escolher
49.19854	Jogo executando - Escolha certa
50.34363	Jogo executando - Turno terminando
51.7933	Jogo executando - Novo turno
51.80982	Jogo executando - Esperando jogador ler
51.83377	Jogo executando - Esperando jogador iniciar
53.39704	Jogo executando - Esperando jogador escolher
54.89232	Jogo executando - Escolha certa
56.01017	Jogo executando - Turno terminando
57.4236	Jogo executando - Novo turno
57.44017	Jogo executando - Esperando jogador ler
57.46115	Jogo executando - Esperando jogador iniciar
59.40342	Jogo executando - Esperando jogador escolher
61.64212	Jogo executando - Escolha certa
62.7638	Jogo executando - Turno terminando
