	Game							Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	5.184285	Memory	2.324947	7	1	5.184285	0	9	3	1	9	3	1	1	1	1	39	0.1574519	1.060167	0.516269	171.8873	43.71428	161.2878	55.27536
1	11.36236	Memory	2.824947	7	1	6.178072	39	8	3	1	8	3	1	1	1	1	38	0.3599513	0.4895243	1.165612	171.8874	-172.2857	197.6853	-173.0636
2	17.16063	Memory	2.82953	7	1	5.79827	38	1	1	1	1	1	1	1	1	1	38	0.215282	0.503109	1.345292	171.8873	-38.57143	203.399	-39.29461
3	24.05694	Memory	2.745471	7	1	6.896311	38	1	2	0	1	2	0	1	1	1	36	0.4249767	0.2162839	2.058506	171.8873	167.1429	167.9998	161.7065
4	31.2231	Memory	2.61429	7	0	7.166159	37	7	3	1	7	1	1	1	0	1	15	0.0336853	1.49332	1.585817	171.8874	-74.57143	158.3997	-79.30452
5	37.77652	Memory	2.11429	7	1	6.553427	33	0	0	0	0	0	0	1	1	1	39	0.1492477	0.2142971	0.7224603	171.8873	69.42857	199.7369	71.30321
6	43.95632	Memory	2.194864	7	1	6.179794	34	8	1	1	8	1	1	1	1	1	40	0.3954524	0.5621763	0.3629301	171.8873	36	156.2151	37.56272
