	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	5.803784	Memory	2.279298	7	1	5.803784	0	0	4	2	0	4	2	0	1	1	1	37	0.5635094	0.5633858	1.946578	189.0761	-120.8571	152.3741	-128.8193
1	13.1776	Memory	2.276711	7	1	7.373812	37	0	5	2	0	5	2	0	1	1	1	38	0.550019	0.563871	1.124196	189.0761	-172.2857	203.0189	174.3827
2	22.27316	Memory	2.482306	7	1	9.095559	37	0	8	1	1	8	1	1	1	1	1	34	0.5137479	0.5132696	3.145308	189.0761	120.8571	186.6185	128.4933
3	30.54551	Memory	2.213986	7	1	8.272358	36	0	3	1	1	3	1	1	1	1	1	37	0.5803994	0.5800245	1.845958	189.0761	-102.8572	149.6776	-112.2825
4	39.43979	Memory	2.242245	7	1	8.894272	36	0	4	2	0	4	2	0	1	1	1	36	0.5665112	0.5678099	2.109057	189.0761	18	175.8077	10.34164
5	52.60007	Memory	2.23289	7	0	13.16029	36	1.003562	0	1	1	0	3	1	1	0	1	15	0.5632679	0.5670555	6.908673	189.0761	-33.42858	169.3277	-42.01502
6	62.96997	Memory	1.73289	7	1	10.3699	32	0	7	1	1	7	1	1	1	1	1	39	0.7240818	0.7289915	0.8891909	189.0761	169.7143	177.8993	166.3481
