Time	Message
0.08284029	Jogo executando - Turno terminando
1.530493	Jogo executando - Novo turno
1.546753	Jogo executando - Esperando jogador iniciar
4.03646	Jogo executando - Esperando jogador escolher
5.041596	Jogo executando - Escolha certa
6.019198	Jogo executando - Turno terminando
7.339842	Jogo executando - Novo turno
7.35615	Jogo executando - Esperando jogador iniciar
9.4071	Jogo executando - Esperando jogador escolher
11.2679	Jogo executando - Escolha certa
12.30877	Jogo executando - Turno terminando
13.78249	Jogo executando - Novo turno
13.79906	Jogo executando - Esperando jogador iniciar
16.24674	Jogo executando - Esperando jogador escolher
17.50723	Jogo executando - Escolha certa
18.55042	Jogo executando - Turno terminando
19.96635	Jogo executando - Novo turno
19.98292	Jogo executando - Esperando jogador iniciar
22.38196	Jogo executando - Esperando jogador escolher
23.55176	Jogo executando - Escolha certa
24.62473	Jogo executando - Turno terminando
26.02539	Jogo executando - Novo turno
26.04196	Jogo executando - Esperando jogador iniciar
28.91859	Jogo executando - Esperando jogador escolher
30.20199	Jogo executando - Escolha certa
31.22578	Jogo executando - Turno terminando
32.62177	Jogo executando - Novo turno
32.63829	Jogo executando - Esperando jogador iniciar
35.1309	Jogo executando - Esperando jogador escolher
36.32509	Jogo executando - Escolha certa
37.40444	Jogo executando - Turno terminando
38.78953	Jogo executando - Novo turno
38.8061	Jogo executando - Esperando jogador iniciar
41.0295	Jogo executando - Esperando jogador escolher
42.27919	Jogo executando - Escolha certa
43.30145	Jogo executando - Turno terminando
44.71118	Jogo executando - Novo turno
44.72778	Jogo executando - Esperando jogador iniciar
