Time	Message
0.01647791	Jogo executando - Esperando jogador ler
0.03304268	Jogo executando - Esperando jogador iniciar
1.859946	Jogo executando - Esperando jogador escolher
4.118484	Jogo executando - Escolha certa
5.223197	Jogo executando - Turno terminando
6.316394	Jogo executando - Novo turno
6.332959	Jogo executando - Esperando jogador ler
6.349527	Jogo executando - Esperando jogador iniciar
8.079605	Jogo executando - Esperando jogador escolher
10.82103	Jogo executando - Escolha certa
11.98069	Jogo executando - Turno terminando
13.13151	Jogo executando - Novo turno
13.14808	Jogo executando - Esperando jogador ler
13.17158	Jogo executando - Esperando jogador iniciar
15.00134	Jogo executando - Esperando jogador escolher
16.74164	Jogo executando - Escolha certa
17.85433	Jogo executando - Turno terminando
18.94618	Jogo executando - Novo turno
18.96295	Jogo executando - Esperando jogador ler
18.97976	Jogo executando - Esperando jogador iniciar
20.81602	Jogo executando - Esperando jogador escolher
22.73929	Jogo executando - Escolha certa
23.82288	Jogo executando - Turno terminando
24.89247	Jogo executando - Novo turno
24.90904	Jogo executando - Esperando jogador ler
24.92561	Jogo executando - Esperando jogador iniciar
26.42223	Jogo executando - Esperando jogador escolher
28.68179	Jogo executando - Escolha certa
29.77859	Jogo executando - Turno terminando
30.85543	Jogo executando - Novo turno
30.872	Jogo executando - Esperando jogador ler
30.88871	Jogo executando - Esperando jogador iniciar
32.60019	Jogo executando - Esperando jogador escolher
34.53514	Jogo executando - Escolha certa
35.62298	Jogo executando - Turno terminando
36.69353	Jogo executando - Novo turno
36.7101	Jogo executando - Esperando jogador ler
36.76676	Jogo executando - Esperando jogador iniciar
38.25016	Jogo executando - Esperando jogador escolher
39.94476	Jogo executando - Escolha certa
41.01773	Jogo executando - Turno terminando
42.08041	Jogo executando - Novo turno
42.09664	Jogo executando - Esperando jogador ler
42.11321	Jogo executando - Esperando jogador iniciar
43.89502	Jogo executando - Esperando jogador escolher
46.02956	Jogo executando - Escolha certa
47.09557	Jogo executando - Turno terminando
48.15919	Jogo executando - Novo turno
48.17575	Jogo executando - Esperando jogador ler
48.19232	Jogo executando - Esperando jogador iniciar
49.86626	Jogo executando - Esperando jogador escolher
51.87361	Jogo executando - Escolha certa
52.94103	Jogo executando - Turno terminando
54.00493	Jogo executando - Novo turno
54.02122	Jogo executando - Esperando jogador ler
54.03778	Jogo executando - Esperando jogador iniciar
55.51534	Jogo executando - Esperando jogador escolher
57.2477	Jogo executando - Escolha certa
58.31224	Jogo executando - Turno terminando
59.36461	Jogo executando - Novo turno
59.38136	Jogo executando - Esperando jogador ler
59.39775	Jogo executando - Esperando jogador iniciar
60.95534	Jogo executando - Esperando jogador escolher
63.4857	Jogo executando - Escolha certa
64.56228	Jogo executando - Turno terminando
