Time	Message
0.01700452	Jogo executando - Esperando jogador ler
0.05770428	Jogo executando - Esperando jogador iniciar
0.7711227	Big Time Step
0.7711227	Jogo executando - Esperando jogador iniciar
2.385462	Jogo executando - Esperando jogador escolher
4.725384	Jogo executando - Escolha certa
5.12696	Big Time Step
5.12696	Jogo executando - Escolha certa
5.852396	Jogo executando - Turno terminando
7.06411	Jogo executando - Novo turno
7.080677	Jogo executando - Esperando jogador ler
7.097641	Jogo executando - Esperando jogador iniciar
8.97662	Jogo executando - Esperando jogador escolher
12.09087	Big Time Step
12.09087	Jogo executando - Esperando jogador escolher
12.63181	Jogo executando - Escolha certa
13.93732	Jogo executando - Turno terminando
15.33822	Jogo executando - Novo turno
15.35491	Jogo executando - Esperando jogador ler
15.37133	Jogo executando - Esperando jogador iniciar
17.246	Jogo executando - Esperando jogador escolher
17.55709	Big Time Step
17.55709	Jogo executando - Esperando jogador escolher
18.93296	Big Time Step
18.93296	Jogo executando - Esperando jogador escolher
19.6155	Jogo executando - Escolha certa
20.85114	Jogo executando - Turno terminando
22.17899	Jogo executando - Novo turno
22.19555	Jogo executando - Esperando jogador ler
22.21212	Jogo executando - Esperando jogador iniciar
23.20841	Big Time Step
23.20841	Jogo executando - Esperando jogador iniciar
25.24591	Jogo executando - Esperando jogador escolher
27.40809	Jogo executando - Escolha certa
28.5878	Jogo executando - Turno terminando
29.86884	Jogo executando - Novo turno
29.8854	Jogo executando - Esperando jogador ler
29.90197	Jogo executando - Esperando jogador iniciar
31.87354	Jogo executando - Esperando jogador escolher
33.32175	Big Time Step
33.32175	Jogo executando - Esperando jogador escolher
34.06467	Jogo executando - Escolha certa
35.22978	Jogo executando - Turno terminando
36.48914	Jogo executando - Novo turno
36.5057	Jogo executando - Esperando jogador ler
36.52403	Jogo executando - Esperando jogador iniciar
38.569	Jogo executando - Esperando jogador escolher
41.51744	Jogo executando - Escolha certa
42.47995	Big Time Step
42.47995	Jogo executando - Escolha certa
42.69894	Jogo executando - Turno terminando
43.97773	Jogo executando - Novo turno
43.99447	Jogo executando - Esperando jogador ler
44.01086	Jogo executando - Esperando jogador iniciar
46.08527	Jogo executando - Esperando jogador escolher
48.62085	Jogo executando - Escolha certa
49.80079	Jogo executando - Turno terminando
51.0845	Jogo executando - Novo turno
51.10096	Jogo executando - Esperando jogador ler
51.12136	Jogo executando - Esperando jogador iniciar
51.75539	Big Time Step
51.75539	Jogo executando - Esperando jogador iniciar
53.4791	Jogo executando - Esperando jogador escolher
54.16782	Big Time Step
54.16782	Jogo executando - Esperando jogador escolher
55.89796	Jogo executando - Escolha certa
57.07379	Jogo executando - Turno terminando
58.3392	Jogo executando - Novo turno
58.35559	Jogo executando - Esperando jogador ler
58.37216	Jogo executando - Esperando jogador iniciar
60.31781	Jogo executando - Esperando jogador escolher
62.69257	Jogo executando - Escolha certa
63.86881	Jogo executando - Turno terminando
65.23257	Big Time Step
65.23257	Jogo executando - Turno terminando
