	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	3.552455	Basic	2.457298	5	1	3.552455	0	0	3	1	1	3	1	1	1	1	1	38	0.5146776	0	1.246763	189.0761	90.00002	156.8515	83.22459
1	11.54676	Basic	2.626619	5	1	7.994301	38	0	9	3	1	9	3	1	1	1	1	34	1.216599	0	3.088532	189.0761	126	163.3226	145.612
2	17.90709	Basic	2.166176	5	1	6.360335	36	0	4	0	0	4	0	0	1	1	1	37	0.5863053	0	1.562438	189.0761	36	164.8132	32.42797
3	23.82832	Basic	2.267045	5	1	5.921228	36	0	8	3	1	8	3	1	1	1	1	38	0.5635207	0	1.332761	189.0761	89.99999	171.0284	88.05837
4	29.4244	Basic	2.346188	5	1	5.596081	36	0	9	0	0	9	0	0	1	1	1	39	0.5396207	0	0.9449881	189.0761	90.00002	174.26	85.52831
5	36.0322	Basic	2.432452	5	1	6.607796	37	0	4	2	0	4	2	0	1	1	1	36	0.530713	0	2.308008	189.0761	-36	165.6385	-41.86617
6	41.87051	Basic	2.376376	5	1	5.838318	37	0	1	1	1	1	1	1	1	1	1	38	0.5371065	0	1.45393	189.0761	-71.99999	133.2123	-69.03014
7	48.44138	Basic	2.397327	5	1	6.570866	37	0	9	3	1	9	3	1	1	1	1	36	0.535432	0	2.038756	189.0761	108	146.8489	116.4179
8	54.41536	Basic	2.376489	5	1	5.973976	37	0	3	0	0	3	0	0	1	1	1	38	0.5336642	0	1.292322	189.0761	-162	178.6488	-174.7719
9	61.30958	Basic	2.40175	5	1	6.894222	37	0	2	1	1	2	1	1	1	1	1	35	0.5301359	0	2.554241	189.0761	72.00002	187.2947	72.35331
