Time	Message
0.01656634	Jogo executando - Esperando jogador ler
0.04012776	Jogo executando - Esperando jogador iniciar
2.764959	Jogo executando - Esperando jogador escolher
5.446788	Jogo executando - Escolha certa
6.654942	Jogo executando - Turno terminando
8.301922	Jogo executando - Novo turno
8.318286	Jogo executando - Esperando jogador ler
8.339813	Jogo executando - Esperando jogador iniciar
10.0004	Jogo executando - Esperando jogador escolher
12.17023	Jogo executando - Escolha certa
13.38691	Jogo executando - Turno terminando
14.91343	Jogo executando - Novo turno
14.92965	Jogo executando - Esperando jogador ler
14.95098	Jogo executando - Esperando jogador iniciar
17.11909	Jogo executando - Esperando jogador escolher
19.52549	Jogo executando - Escolha certa
20.6582	Jogo executando - Turno terminando
22.19958	Jogo executando - Novo turno
22.21614	Jogo executando - Esperando jogador ler
22.23725	Jogo executando - Esperando jogador iniciar
23.89903	Jogo executando - Esperando jogador escolher
26.13	Big Time Step
26.13	Jogo executando - Esperando jogador escolher
26.69939	Jogo executando - Escolha certa
27.97225	Big Time Step
27.97225	Jogo executando - Escolha certa
27.99747	Jogo executando - Turno terminando
29.16401	Big Time Step
29.16401	Jogo executando - Turno terminando
29.6004	Jogo executando - Novo turno
29.61692	Jogo executando - Esperando jogador ler
29.63349	Jogo executando - Esperando jogador iniciar
30.55107	Big Time Step
30.55107	Jogo executando - Esperando jogador iniciar
31.44923	Jogo executando - Esperando jogador escolher
32.62352	Big Time Step
32.62352	Jogo executando - Esperando jogador escolher
33.30178	Big Time Step
33.30178	Jogo executando - Esperando jogador escolher
34.72559	Big Time Step
34.72559	Jogo executando - Esperando jogador escolher
34.78562	Jogo executando - Escolha certa
35.97812	Jogo executando - Turno terminando
37.61171	Jogo executando - Novo turno
37.62827	Jogo executando - Esperando jogador ler
37.64906	Jogo executando - Esperando jogador iniciar
38.439	Big Time Step
38.439	Jogo executando - Esperando jogador iniciar
41.28535	Big Time Step
41.28535	Jogo executando - Esperando jogador iniciar
41.42777	Jogo executando - Esperando jogador escolher
42.75292	Big Time Step
42.75292	Jogo executando - Esperando jogador escolher
43.60028	Big Time Step
43.60028	Jogo executando - Esperando jogador escolher
44.172	Jogo executando - Escolha certa
45.60498	Big Time Step
45.60498	Jogo executando - Escolha certa
45.63468	Jogo executando - Turno terminando
47.86021	Big Time Step
47.86021	Jogo executando - Turno terminando
47.87699	Jogo executando - Novo turno
47.94362	Jogo executando - Esperando jogador ler
47.9736	Jogo executando - Esperando jogador iniciar
49.49228	Big Time Step
49.49228	Jogo executando - Esperando jogador iniciar
50.29604	Jogo executando - Esperando jogador escolher
51.98735	Big Time Step
51.98735	Jogo executando - Esperando jogador escolher
53.63544	Big Time Step
53.63544	Jogo executando - Esperando jogador escolher
54.21576	Jogo executando - Escolha certa
54.8292	Big Time Step
54.8292	Jogo executando - Escolha certa
55.54954	Jogo executando - Turno terminando
56.69032	Big Time Step
56.69032	Jogo executando - Turno terminando
57.58838	Big Time Step
57.58838	Jogo executando - Turno terminando
57.60654	Jogo executando - Novo turno
57.62312	Jogo executando - Esperando jogador ler
57.64277	Jogo executando - Esperando jogador iniciar
58.71223	Big Time Step
58.71223	Jogo executando - Esperando jogador iniciar
59.22852	Big Time Step
59.22852	Jogo executando - Esperando jogador iniciar
59.4163	Jogo executando - Esperando jogador escolher
61.70621	Big Time Step
61.70621	Jogo executando - Esperando jogador escolher
62.3032	Jogo executando - Escolha certa
63.70729	Big Time Step
63.70729	Jogo executando - Escolha certa
63.7265	Jogo executando - Turno terminando
64.84888	Big Time Step
64.84888	Jogo executando - Turno terminando
