	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	16.53919	Basic	2	3	1	16.53919	0	0	8	3	1	8	3	1	1	1	1	37	4.397529	0	1.910802	189.0761	138	181.6004	140.8484
1	21.94542	Basic	2.294599	3	1	5.406225	37	0	9	3	1	9	3	1	1	1	1	38	0.5504816	0	1.11541	189.0761	174	175.2139	163.8472
2	30.06193	Basic	2.493447	3	1	8.116508	37	0	2	0	0	2	0	0	1	1	1	37	2.918842	0	1.524871	189.0761	-71.99999	158.2406	-77.67976
3	37.77801	Basic	2.491486	3	1	7.716082	37	0	7	1	1	7	1	1	1	1	1	33	0.5181993	0	3.58703	189.0761	90	165.7403	80.06087
4	44.13029	Basic	2.232736	3	1	6.35228	36	0	5	0	0	5	0	0	1	1	1	38	1.267292	0	1.132582	189.0761	-156	172.1494	-169.3689
5	51.90004	Basic	2.322931	3	1	7.769753	36	0	5	1	1	5	1	1	1	1	1	37	2.110814	0	1.721074	189.0761	102	159.9713	109.537
6	61.05149	Basic	2.334019	3	1	9.151447	36	0	2	0	0	2	0	0	1	1	1	33	1.713603	0	3.514973	189.0761	0	193.5462	3.858938
