	Game							Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	3.052332	MultiSuits	2.691688	6	1	3.052332	0	8	3	1	8	3	1	1	1	1	39	0.1934674	0	0.9259859	171.8873	156	182.3052	165.9238
1	7.974854	MultiSuits	2.787007	6	1	4.922522	39	0	2	0	0	2	0	1	1	1	37	0.08320701	0	1.51056	171.8874	-53.99998	117.0455	-59.23465
2	12.8756	MultiSuits	2.640864	6	1	4.900746	38	4	1	1	4	1	1	1	1	1	37	0.02700721	0	1.598698	171.8873	-138	187.7943	-142.7779
3	18.06906	MultiSuits	2.577459	6	1	5.193457	37	7	3	1	7	3	1	1	1	1	38	0.1387957	0	1.469496	171.8874	162	147.5907	161.6617
4	22.76704	MultiSuits	2.561908	6	0	4.697981	37	5	0	0	7	0	0	0	1	1	10	0	0	1.287676	171.8873	-42	169.5779	-31.00936
5	29.91422	MultiSuits	2.061908	6	1	7.147179	32	6	0	0	6	0	0	1	1	1	38	0.740137	0	1.305726	171.8874	-29.99998	170.3369	-24.67036
6	35.19965	MultiSuits	2.145962	6	1	5.285429	33	1	3	1	1	3	1	1	1	1	39	0	0	0.928053	171.8873	-168	136.6627	-157.2785
7	39.85731	MultiSuits	2.23309	6	1	4.657661	34	7	3	1	7	3	1	1	1	1	39	0	0	0.6673499	171.8874	6.000003	203.0353	17.52185
