Time	Message
0.01624386	Game running - Waiting player reads
36.58082	Game running - Waiting player starts
41.55263	Game running - Waiting player chooses
50.50518	Game running - Right choose
52.24159	Game running - Turn ended
54.12239	Game running - New turn
54.14708	Game running - Waiting player reads
54.17658	Game running - Waiting player starts
55.10706	Game running - New turn
55.12555	Game running - Waiting player reads
55.16298	Game running - Waiting player starts
55.61046	Game running - New turn
55.62703	Game running - Waiting player reads
55.65714	Game running - Waiting player starts
55.98001	Game running - New turn
55.99657	Game running - Waiting player reads
56.02547	Game running - Waiting player starts
58.59071	Game running - Waiting player chooses
60.44469	Game running - Right choose
63.00825	Game running - Turn ended
66.56555	Game running - New turn
66.58676	Game running - Waiting player reads
66.63382	Game running - Waiting player starts
72.09489	Game running - New turn
72.11145	Game running - Waiting player reads
72.16998	Game running - Waiting player starts
81.41968	Game running - Waiting player chooses
82.80875	Game running - Right choose
84.92661	Game running - Turn ended
87.91084	Game running - New turn
87.93037	Game running - Waiting player reads
87.98085	Game running - Waiting player starts
106.3393	Game running - New turn
106.3559	Game running - Waiting player reads
106.3778	Game running - Waiting player starts
109.5383	Game running - Waiting player chooses
116.3931	Game running - Right choose
118.9519	Game running - Turn ended
122.4865	Game running - New turn
122.5031	Game running - Waiting player reads
122.5406	Game running - Waiting player starts
126.1248	Game running - Waiting player chooses
130.7315	Game running - Right choose
133.2983	Game running - Turn ended
136.8446	Game running - New turn
136.8623	Game running - Waiting player reads
136.9558	Game running - Waiting player starts
142.5504	Game running - New turn
142.5668	Game running - Waiting player reads
142.6044	Game running - Waiting player starts
142.6212	Game running - New turn
142.6478	Game running - Waiting player reads
142.6712	Game running - New turn
142.6971	Game running - Waiting player reads
142.7235	Game running - Waiting player starts
146.515	Game running - Waiting player chooses
147.4827	Game running - Right choose
149.6673	Game running - Turn ended
151.6189	Game running - New turn
151.6355	Game running - Waiting player reads
151.6595	Game running - Waiting player starts
